trial_id,iters,thalamus_threshold,scale_DNF,dopamine,dopamine_0,selected_action,selected_action_0,std_val,std_val_0,std_idx,std_idx_0
97,25,0.27999999999999997,0.6000000000000002,0.2,0.08,"[(121, 1.900807105983668), (110, 1.0936355672366564), (112, 1.159133175833352), (119, 0.974865452953158), (121, 0.8080885754033078), (117, 0.3478209791491929), (0, 0.0), (107, 1.6411218147646147), (117, 1.1203932833576002), (112, 0.042549487442137254), (112, 1.5866867933260258), (122, 1.059559565505262), (120, 1.7671961021933449), (121, 1.1148535250876301), (114, 1.1855657908963138), (121, 1.2186850275618948), (0, 0.0), (0, 0.0), (118, 1.606132821600561), (114, 1.121951339277124), (110, 0.45763792500173145), (112, 1.6265994377078847), (124, 1.0208611746251997), (119, 0.9406568272039224), (117, 1.381888049517263)]","[(113, 1.13865882696566), (115, 0.30059451141704235), (118, 1.5321116113720339), (123, 0.9040822718275532), (119, 1.9414019892021186), (111, 1.7542897699613502), (116, 0.96465327064604), (117, 1.485188687899722), (120, 0.690263140204286), (120, 1.4805209183083266), (119, 0.7012023794709573), (0, 0.0), (112, 1.381147079228955), (120, 1.0508555272564588), (115, 0.9822926536606121), (110, 0.9792413618855731), (119, 0.9048389963782703), (115, 0.9711774468345202), (114, 1.8432436449797227), (117, 1.2144938035524733), (124, 0.7691904716479547), (107, 0.5552369474710692), (120, 2.1774340292521948), (118, 0.3877003310269637), (111, 1.6910268698930873)]",0.562137837097,0.529163033855,38.0578507013,23.1612089494
98,25,0.27999999999999997,0.6200000000000002,0.2,0.08,"[(119, 0.8751029009475559), (117, 1.2231483158851937), (112, 0.34080928949562495), (119, 1.6501979161164666), (120, 1.1298569194689962), (118, 1.7032164662554836), (0, 0.0), (114, 1.0848809586551298), (115, 0.6153133830289804), (118, 0.7755995936581654), (111, 1.6715040192805932), (119, 0.9521528801599488), (118, 0.26993817099936634), (118, 1.2355944720687169), (121, 1.044891193413898), (113, 1.3066065136955358), (112, 1.9281886370168582), (117, 0.1769842635028272), (114, 0.5185721373754972), (113, 0.2989426947099171), (122, 0.7652362723292608), (118, 0.6065241295488976), (118, 0.6632816159641453), (0, 0.0), (114, 1.4810223747983813)]","[(117, 0.9693780095315616), (114, 0.22962433582150185), (110, 1.1878349699707025), (112, 0.29176294643491363), (119, 0.8469958946272064), (114, 0.642055760299767), (119, 0.31497288326435313), (120, 0.3618471078112094), (115, 1.9818226989914725), (107, 0.2591658471329741), (112, 0.8704146411700927), (117, 0.8599781781222847), (118, 1.4450709155516166), (120, 0.8383413520545351), (119, 1.8084089097708114), (109, 0.5635314750601456), (112, 0.7585322005709277), (117, 1.3974382644517993), (117, 0.9589460707412042), (114, 0.6638118011501165), (117, 1.8914879982232369), (120, 0.9782223180235532), (114, 1.271812397310423), (114, 1.3241147485344211), (119, 1.1660524918559947)]",0.540605337603,0.492319680755,31.745235863,3.57860307942
99,25,0.27999999999999997,0.6400000000000002,0.2,0.08,"[(117, 1.3466214870106108), (117, 1.4124304980853502), (118, 1.504081350862551), (129, 0.7555708209682842), (122, 0.9585758431977659), (120, 1.0657196265315831), (121, 1.7619016652390505), (119, 1.184304203145649), (123, 0.3032026951676031), (114, 1.2350658118369617), (119, 0.6947388237122405), (113, 1.09167686432274), (118, 1.1494133962158424), (116, 1.6997630448636443), (118, 1.2165695171833106), (121, 0.9468173282704064), (119, 0.054488309926373865), (114, 1.3773759297205224), (121, 0.4427728866024377), (116, 0.2441841114255512), (123, 1.0592328063998673), (119, 1.6273050828918993), (117, 1.2860335779041472), (114, 0.20677740364009306), (117, 1.4182644687924582)]","[(113, 0.8855038314717362), (120, 1.3138225569641084), (122, 1.5320722261854818), (116, 0.516803753747573), (108, 1.5678743504634378), (120, 1.754444546554633), (121, 1.1957766658140863), (113, 0.47944018134273697), (117, 2.3015292751983445), (113, 1.1078366513264464), (115, 0.5229608209263205), (120, 1.3291912917258883), (118, 0.09850542555882168), (113, 1.0120183782629029), (115, 0.8245277333548672), (117, 1.1239872532197308), (121, 0.42455315907641844), (118, 1.6478644812484522), (116, 1.5061065750259301), (117, 2.0569141052680555), (117, 1.0375701163877982), (112, 0.49706988070590713), (113, 0.9314182389258877), (118, 2.0787722579683487), (110, 1.0168533356464418)]",0.472708106304,0.555349503432,3.45253530033,3.53632577685
100,25,0.27999999999999997,0.6600000000000003,0.2,0.08,"[(126, 1.8432264054424325), (117, 0.8961423988009358), (115, 0.7639038325477768), (118, 1.1230245222826296), (118, 0.9950641362816613), (114, 1.6577868167908163), (112, 1.1299545796937756), (125, 1.0142890399824296), (111, 1.3787481028357134), (0, 0.0), (112, 0.8759232938919368), (119, 0.6295660978170943), (112, 0.1670930471273021), (116, 0.6953227343085805), (125, 0.8811299295394251), (116, 1.8500154335582073), (119, 1.5208976153326503), (113, 1.909879014487137), (118, 0.2756759679845503), (122, 1.1048456773541102), (115, 0.5259279573115391), (120, 1.1902699597222315), (109, 0.16163610668397604), (118, 0.765500462243546), (116, 1.6968293059071538)]","[(116, 0.6850822053707265), (111, 0.8201606095690356), (117, 0.7376196098296699), (118, 0.3741883127948892), (116, 1.590674333746924), (113, 0.86261563991555), (125, 0.6735806111904006), (113, 2.023288955976866), (114, 1.0109813185308498), (117, 1.4604398755966685), (120, 0.4133499868319069), (112, 0.8088903121813976), (115, 1.9346054555209589), (123, 0.28980003136858445), (119, 1.1687937498560441), (107, 1.3673848663061787), (118, 1.1189983469048557), (128, 1.6322855888840775), (116, 0.43970934240625514), (114, 1.3957165802824683), (110, 0.21924087549715204), (118, 1.0067860653079148), (111, 1.110516489231282), (115, 1.220446298135934), (121, 0.04878855551221959)]",0.536689187154,0.51743790419,23.3139957965,4.67777724993
101,25,0.27999999999999997,0.6800000000000003,0.2,0.08,"[(112, 0.12962613548263163), (125, 0.566900979050924), (118, 0.5958687320241217), (122, 1.679362562020331), (112, 0.6928625571455067), (122, 0.8292252399454153), (117, 1.7125200164470604), (114, 0.8919003498025333), (118, 1.0693846748469196), (117, 1.2731307797241), (118, 1.103940673624239), (116, 1.3758478919926198), (120, 1.1222310560646678), (116, 1.202301618591762), (117, 1.5510629577942519), (114, 1.2261710080656998), (119, 1.266683936697739), (116, 1.5061753205451869), (115, 0.23447137777335533), (116, 0.3251511953466707), (117, 1.0924224656852242), (111, 1.5175336364761434), (113, 1.631848086969406), (116, 0.9051644449083761), (111, 0.9262198399603201)]","[(109, 0.8907740755209052), (115, 0.197366040480463), (126, 1.502099274733161), (117, 0.962462338807868), (116, 1.0073015828002572), (117, 0.5940018483066517), (116, 1.2117782481052126), (113, 0.9937360517507613), (118, 1.9093849706278934), (115, 0.9802313489709272), (118, 0.06899702550251315), (118, 1.2095802562908173), (118, 1.3419934495852188), (118, 1.7072922099493453), (119, 0.4714485691777935), (116, 1.3585755964469166), (113, 1.262351896181514), (111, 0.7984142439195432), (121, 1.151511743865513), (117, 0.5094311629882751), (118, 1.5991397128551157), (119, 2.1388100164161905), (112, 0.6421456401471379), (122, 0.6460016668246491), (120, 1.373130264306572)]",0.439649478073,0.498430274953,3.39552646875,3.53632577685
102,25,0.27999999999999997,0.7000000000000003,0.2,0.08,"[(117, 1.8722960245875797), (122, 1.838194274769665), (123, 0.38767773560330493), (119, 1.2707586754314717), (117, 1.292245355972336), (121, 0.24750762868997064), (111, 0.9314716368198765), (116, 0.2593016709484775), (117, 1.4717266577952337), (110, 0.6886759854269375), (116, 0.7860616259243414), (116, 0.8352870843788358), (122, 0.4227662364045802), (126, 0.2493234689047104), (117, 1.029646070638981), (116, 0.8632372899653087), (117, 0.9771954018341225), (128, 1.510471291653149), (110, 1.4425642201142121), (112, 0.9743307064498808), (120, 0.8310131385858996), (111, 0.8418646081809221), (109, 1.004032614030744), (113, 0.6823028521768746), (118, 1.29215671243819)]","[(122, 0.7045186051315921), (109, 1.5258662674583374), (121, 1.2984964986303367), (116, 1.3317145771961756), (114, 1.045465341014566), (120, 0.45384216862150983), (121, 0.7354539496451326), (112, 0.9439496871560245), (120, 0.3864864064976619), (117, 1.3737021213629343), (118, 0.0109555979315927), (119, 1.3296107148678369), (118, 0.1244438239411785), (113, 0.950686310948435), (115, 0.8645035240728245), (121, 0.7510124896907155), (0, 0.0), (120, 0.8349137118846959), (117, 1.559518936850965), (115, 0.434984157860324), (121, 1.2254771929505455), (115, 1.6426985238704082), (112, 0.3130775217557432), (119, 0.8955695201952776), (112, 0.38486595433223825)]",0.45091040847,0.480489497265,4.8865529773,23.1819239926
103,25,0.27999999999999997,0.7200000000000003,0.2,0.08,"[(122, 0.5781603692563544), (121, 1.5886125106041211), (0, 0.0), (113, 1.1138250943642272), (119, 1.0410495966706017), (117, 1.1661816178747109), (110, 1.1195347397205335), (116, 0.911545492752793), (117, 1.0178549255912945), (117, 0.15204872485697188), (118, 1.4508179677329318), (109, 1.0523202607600999), (116, 1.836547024036701), (119, 1.0762451850096544), (121, 0.8686284742765522), (109, 1.9016522988549087), (111, 0.7000330785452928), (119, 0.6422443876433039), (121, 1.7637161790386722), (111, 0.6557036631706274), (121, 0.8144735132905793), (116, 0.9246038633987623), (117, 1.6729024230122478), (121, 0.6433191520938623), (113, 1.9425456150770695)]","[(116, 1.1056167569134538), (121, 0.3039789754513677), (117, 1.4707435492775176), (117, 1.59282801601409), (121, 1.268632691681161), (120, 1.0652330680864595), (116, 1.3662533426941545), (115, 2.386323365538171), (118, 0.9433551842583291), (113, 0.026932874941607884), (111, 1.0782800853448153), (105, 0.9795036515542396), (116, 1.035270948274079), (113, 0.8344104682553541), (106, 1.2181416710174788), (118, 0.7961354655127921), (111, 0.1495438724391157), (117, 1.7609669944180875), (115, 0.3572739145147881), (116, 0.7955597523723142), (116, 0.2698248528911017), (120, 1.002847468538719), (109, 1.255991099627683), (118, 1.2639543552782522), (115, 1.2452832956942783)]",0.504831568266,0.519544661354,23.1556127105,4.10852771683
104,25,0.27999999999999997,0.7400000000000003,0.2,0.08,"[(116, 0.9945760574431619), (117, 0.5757930387622424), (118, 1.7025508971961456), (119, 0.7170939184057018), (116, 1.0016650178923718), (111, 0.8745335100377427), (117, 0.1415942920809866), (115, 0.6684338713822953), (116, 1.0424856131758287), (118, 1.1374853871200514), (0, 0.0), (122, 1.0137748914414468), (121, 0.735839182410457), (115, 1.3763285750466627), (115, 1.1956894492293462), (119, 1.2279036341405856), (121, 1.5581751892809645), (113, 1.3017610880180241), (117, 0.18407491442597207), (118, 0.7988153671050342), (120, 1.5214289136942727), (115, 0.6477102342803001), (120, 0.471268799511866), (115, 0.7837279527726608), (120, 0.22375262176357108)]","[(110, 0.8058927208938014), (117, 1.533495839982237), (117, 1.476638014778029), (117, 0.6405061776948388), (120, 0.07335465230071686), (109, 0.23022344920402538), (115, 0.2254337585854507), (120, 1.0674820205613604), (116, 1.3292798668679615), (113, 1.6910755645097602), (115, 1.2910952863763034), (114, 0.7728368256066048), (120, 0.2603419109005104), (112, 0.6485949381672028), (125, 0.7625819092322006), (120, 0.3246422526091508), (114, 1.5613436613055118), (120, 0.7185862981106574), (115, 1.1002393159415336), (117, 1.2376030026219558), (115, 2.014239720478231), (118, 0.18596165350589527), (116, 0.38433626499163864), (117, 1.1581091702595079), (116, 1.8164817604038572)]",0.446636682642,0.556722132796,23.1224220185,3.4025872509
105,25,0.27999999999999997,0.7600000000000003,0.2,0.08,"[(121, 0.9356984412068635), (120, 0.4256952241209808), (113, 1.4065540709367879), (120, 1.0140979439385105), (114, 1.4611030909422345), (116, 0.9676233359634963), (115, 0.8233908983295826), (112, 0.1205184151465276), (110, 1.3976562075464716), (118, 0.6057490194009746), (112, 1.49750844752444), (117, 1.3864711669632477), (117, 1.0559127302652194), (116, 1.4721066611429052), (111, 0.6225086964219552), (119, 0.7600605444841458), (113, 0.9823419753865461), (110, 1.0896427505003816), (116, 0.3012146960846025), (115, 1.8950800397475593), (108, 0.9452538370999611), (113, 0.755002327463919), (122, 0.17728431113813292), (114, 1.4425269255335802), (115, 0.37513797196955334)]","[(114, 0.37855189419572477), (120, 0.3885850727100326), (119, 1.3216298599479448), (119, 1.309044637012462), (115, 0.945993383248453), (116, 1.5879190498031892), (113, 2.0465968033894724), (115, 1.2683200263195524), (116, 0.06170558871232831), (110, 0.9082663646070896), (118, 0.8099653633352488), (120, 2.147296404623472), (126, 1.157092402644834), (112, 0.9802934849862213), (113, 1.3233192927691917), (114, 0.8393726145878788), (119, 1.1817792568401615), (107, 1.6169258304095702), (114, 0.49566060352075075), (114, 0.7615652835675006), (0, 0.0), (105, 1.303240538227973), (121, 0.7590357392993172), (116, 1.6383454014208503), (118, 2.372607736511916)]",0.457440727062,0.592178387149,3.56561355169,23.0676916921
106,25,0.27999999999999997,0.7800000000000004,0.2,0.08,"[(120, 0.5815869958302672), (116, 1.0836355569449168), (116, 0.39926544763614813), (118, 1.4710857536994224), (125, 0.3356986908798611), (115, 1.3536951700377904), (117, 0.827506396613934), (115, 2.3908838152412435), (113, 0.6082325655978309), (119, 1.159260194876021), (117, 2.0393905056839063), (115, 0.9317515187746527), (0, 0.0), (119, 0.7985256887579899), (0, 0.0), (117, 0.5859948904701338), (120, 1.7260970107514357), (114, 1.1179212559800331), (108, 1.1470905870744723), (115, 0.8863118163051602), (111, 1.0060332503783531), (118, 1.158416322547022), (111, 2.377434530113286), (122, 1.4771399894496358), (113, 1.7042199444971238)]","[(111, 1.6385347022109709), (107, 1.4490731788532445), (119, 0.6768900241288345), (118, 1.3683664654918188), (121, 1.440486999428301), (118, 0.7357403543154016), (119, 0.613817623351108), (117, 1.0703586141016541), (0, 0.0), (120, 1.2114463116521335), (118, 0.31240727485048797), (116, 0.46388089967841517), (115, 1.5197794787163985), (112, 2.1602403174670664), (118, 0.6592214436357515), (115, 1.2448911027959688), (120, 1.2263053230649865), (113, 1.4241510450003596), (119, 1.5354144498600517), (118, 1.3753030653923517), (120, 0.6390785905235559), (121, 0.4039121086094797), (0, 0.0), (0, 0.0), (112, 0.653019204944032)]",0.626267273961,0.568293089231,31.740800242,38.0670145927
107,25,0.27999999999999997,0.8000000000000004,0.2,0.08,"[(119, 0.9634711731126979), (113, 0.6306321718499184), (112, 0.580802746148744), (119, 1.0461908940667088), (124, 0.38439402481663004), (112, 0.21339126437397915), (118, 0.7030085400008622), (121, 0.9947140504487718), (117, 2.3231296719765275), (120, 0.7710657095944888), (116, 1.6210900074762715), (117, 0.880774458713373), (120, 0.8312301209486379), (113, 1.1653340232466118), (0, 0.0), (114, 1.0557120359863452), (122, 1.991872757253916), (109, 0.506779448010947), (121, 0.8289047482009373), (119, 0.25409980941478494), (113, 1.4939929953891398), (116, 1.3245918204052858), (116, 1.8294601649303437), (0, 0.0), (110, 0.701071956698806)]","[(113, 1.318649095192018), (112, 0.6544273699708922), (117, 1.1120579830842783), (113, 0.3341276278938357), (0, 0.0), (110, 0.916426103974581), (123, 0.9967109392395198), (118, 1.0645194999296117), (117, 0.5257732427168905), (116, 1.639761394076612), (118, 1.6274550029652644), (116, 0.5789740545044612), (119, 0.9864395427646272), (113, 1.8911900530377181), (115, 0.4942542355370087), (116, 0.6721465001341689), (115, 0.6618136424111243), (112, 1.1684619218529113), (115, 1.463089922069391), (121, 1.9643492047660358), (0, 0.0), (119, 2.011524082938143), (116, 1.1247279556340692), (121, 1.0657282185568078), (120, 1.4686537146226812)]",0.581651905935,0.550591113396,31.847486557,31.7036275527
108,25,0.29999999999999993,0.4,0.2,0.08,"[(122, 1.5398405543681142), (109, 1.3454208793027223), (119, 1.5878943371107201), (0, 0.0), (121, 0.5161991297895122), (116, 1.6961213805662385), (112, 1.4660297231798198), (118, 1.4486096159302986), (107, 1.5271934533301015), (120, 1.0384089320799952), (121, 1.0031866696384357), (112, 1.2475818056501908), (116, 0.07392339709071034), (116, 0.7486374231798326), (117, 0.15641072224792005), (115, 1.7707975467154935), (118, 2.461402269684838), (119, 2.071723929285275), (106, 1.0185474418878122), (119, 1.867540461916092), (117, 1.6639995166117953), (119, 1.7683586191524203), (105, 1.7792972664514122), (111, 0.4384905515585866), (122, 0.17350658671200123)]","[(119, 0.4108945424150201), (117, 2.242187766901142), (2, 1.361156234297746), (123, 0.8224801924026653), (3, 1.4525401326623621), (116, 1.2468410690895282), (116, 1.504900070740116), (117, 0.893400705090085), (122, 0.8279030212091225), (119, 1.0985121430690716), (119, 1.3614217607326642), (345, 1.5145178030545807), (108, 1.3405283671294224), (123, 0.3619622015728244), (117, 1.459348692951574), (117, 1.56268430597783), (115, 1.0006997410398062), (121, 0.42806641580001514), (114, 1.4284392028001953), (122, 0.7888941865151649), (119, 0.7442705910545435), (114, 2.1099323742491993), (115, 1.0588888476424414), (114, 1.2480686954104026), (120, 1.4703739434691125)]",0.662256972257,0.460865437665,23.189514872,56.0286498142
109,25,0.29999999999999993,0.42000000000000004,0.2,0.08,"[(122, 1.3591365463320224), (114, 2.1920580709436908), (123, 0.5747466310691556), (109, 1.741545715204708), (117, 1.0991486982371914), (122, 0.8881168715053105), (118, 1.2824859006332465), (118, 1.2824596156221715), (109, 1.2825477140539743), (120, 1.5009578526650371), (111, 0.8552285940608803), (0, 0.0), (112, 0.5887893524349057), (122, 1.108898398055526), (119, 0.6863873278430357), (119, 0.6460192868208269), (106, 0.2938614107891952), (121, 2.3391445625213443), (127, 0.26473959504505046), (117, 1.6806488641682613), (117, 1.6317937561778435), (109, 1.2834522961000692), (0, 0.0), (123, 0.8269808777999095), (117, 1.7321914551282842)]","[(125, 1.1561584008661037), (114, 1.0898460519065318), (118, 0.9391310874889993), (121, 1.216632926937737), (112, 1.4051204183496546), (115, 1.1821993848774808), (122, 1.4183863274826658), (120, 1.3736106082036528), (121, 1.53666148249976), (111, 0.7643507384425963), (109, 1.313617326882181), (115, 0.9588123238713513), (113, 0.7085735962215018), (119, 0.6592824528608947), (115, 0.5552477479308047), (116, 1.3647727809030028), (120, 1.7373895201284428), (113, 1.9616458152230039), (117, 1.2517315286424338), (123, 1.0863562922834407), (121, 1.030435453379442), (107, 0.3115069873202748), (119, 1.500450870864153), (123, 0.5738816280190869), (108, 0.820522650336533)]",0.612436666977,0.385166817636,32.1692026634,4.87212479315
